tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,24502,Round_1,Hole_18,3,197 yds,24 ft 7 in.,Right Green
R2026556,24502,Round_1,Hole_18,4,26 ft 6 in.,2 ft 2 in.,Left Green
R2026556,24502,Round_1,Hole_18,5,2 ft 2 in.,,
R2026556,24502,Round_2,Hole_1,1,345 yds,229 yds,Left Rough
R2026556,24502,Round_2,Hole_1,2,209 yds,63 ft 0 in.,Left Bunker
R2026556,24502,Round_2,Hole_1,3,59 ft 8 in.,3 ft 4 in.,Right Green
R2026556,24502,Round_2,Hole_1,4,3 ft 4 in.,,
R2026556,24502,Round_2,Hole_2,1,327 yds,146 yds,Left Rough
R2026556,24502,Round_2,Hole_2,2,162 yds,64 ft 2 in.,Right Rough
R2026556,24502,Round_2,Hole_2,3,59 ft 5 in.,5 ft 0 in.,Left Green
R2026556,24502,Round_2,Hole_2,4,5 ft 0 in.,,
R2026556,24502,Round_2,Hole_3,1,297 yds,133 yds,Left Bunker
R2026556,24502,Round_2,Hole_3,2,148 yds,58 ft 3 in.,Left Bunker
R2026556,24502,Round_2,Hole_3,3,59 ft 10 in.,3 ft 1 in.,Right Green
R2026556,24502,Round_2,Hole_3,4,3 ft 1 in.,,
R2026556,24502,Round_2,Hole_4,1,179 yds,29 ft 6 in.,Right Rough
R2026556,24502,Round_2,Hole_4,2,28 ft 10 in.,12 in,Right Green
R2026556,24502,Round_2,Hole_4,3,12 in,,
R2026556,24502,Round_2,Hole_5,1,347 yds,49 yds,Left Fairway
R2026556,24502,Round_2,Hole_5,2,57 yds,20 ft 8 in.,Right Green
R2026556,24502,Round_2,Hole_5,3,20 ft 8 in.,5 in,Left Green
R2026556,24502,Round_2,Hole_5,4,5 in,,
R2026556,24502,Round_2,Hole_6,1,288 yds,135 yds,Left Fairway
R2026556,24502,Round_2,Hole_6,2,132 yds,12 ft 1 in.,Right Green
R2026556,24502,Round_2,Hole_6,3,12 ft 9 in.,4 in,Right Green
R2026556,24502,Round_2,Hole_6,4,4 in,,
R2026556,24502,Round_2,Hole_7,1,306 yds,171 yds,Right Fairway
R2026556,24502,Round_2,Hole_7,2,172 yds,17 ft 5 in.,Left Green
R2026556,24502,Round_2,Hole_7,3,17 ft 5 in.,,
R2026556,24502,Round_2,Hole_8,1,303 yds,259 yds,Right Rough
R2026556,24502,Round_2,Hole_8,2,264 yds,25 ft 1 in.,Right Green
R2026556,24502,Round_2,Hole_8,3,23 ft 7 in.,20 in,Right Green
R2026556,24502,Round_2,Hole_8,4,20 in,,
R2026556,24502,Round_2,Hole_9,1,227 yds,11 ft 8 in.,Left Green
R2026556,24502,Round_2,Hole_9,2,10 ft 10 in.,11 in,Left Green
R2026556,24502,Round_2,Hole_9,3,11 in,,
R2026556,24502,Round_2,Hole_10,1,312 yds,289 yds,Right Fairway
R2026556,24502,Round_2,Hole_10,2,282 yds,28 ft 2 in.,Right Green
R2026556,24502,Round_2,Hole_10,3,27 ft 3 in.,18 in,Left Green
R2026556,24502,Round_2,Hole_10,4,18 in,,
R2026556,24502,Round_2,Hole_11,1,281 yds,164 yds,Left Fairway
R2026556,24502,Round_2,Hole_11,2,169 yds,24 ft 6 in.,Left Green
R2026556,24502,Round_2,Hole_11,3,27 ft 10 in.,3 ft 0 in.,Right Green
R2026556,24502,Round_2,Hole_11,4,3 ft 0 in.,,
R2026556,24502,Round_2,Hole_12,1,328 yds,285 yds,Left Rough
R2026556,24502,Round_2,Hole_12,2,266 yds,72 ft 7 in.,Left Bunker
R2026556,24502,Round_2,Hole_12,3,80 ft 2 in.,7 ft 11 in.,Left Green
R2026556,24502,Round_2,Hole_12,4,10 ft 5 in.,2 ft 4 in.,Left Green
R2026556,24502,Round_2,Hole_12,5,2 ft 4 in.,,
R2026556,24502,Round_2,Hole_13,1,218 yds,75 ft 9 in.,Left Bunker
R2026556,24502,Round_2,Hole_13,2,81 ft 9 in.,5 ft 9 in.,Right Green
R2026556,24502,Round_2,Hole_13,3,7 ft 10 in.,23 in,Right Green
R2026556,24502,Round_2,Hole_13,4,23 in,,
R2026556,24502,Round_2,Hole_14,1,309 yds,188 yds,Right Intermediate
R2026556,24502,Round_2,Hole_14,2,168 yds,62 ft 10 in.,Right Rough
R2026556,24502,Round_2,Hole_14,3,58 ft 11 in.,4 ft 4 in.,Right Green
R2026556,24502,Round_2,Hole_14,4,6 ft 3 in.,18 in,Right Green
R2026556,24502,Round_2,Hole_14,5,18 in,,
R2026556,24502,Round_2,Hole_15,1,156 yds,22 ft 5 in.,Left Green
R2026556,24502,Round_2,Hole_15,2,24 ft 0 in.,15 in,Left Green
R2026556,24502,Round_2,Hole_15,3,15 in,,
R2026556,24502,Round_2,Hole_16,1,318 yds,90 ft 8 in.,Right Bunker
R2026556,24502,Round_2,Hole_16,2,77 ft 11 in.,12 ft 11 in.,Left Green
R2026556,24502,Round_2,Hole_16,3,15 ft 4 in.,2 ft 2 in.,Right Green
R2026556,24502,Round_2,Hole_16,4,2 ft 2 in.,,
R2026556,24502,Round_2,Hole_17,1,310 yds,150 yds,Left Rough
R2026556,24502,Round_2,Hole_17,2,132 yds,57 ft 9 in.,Left Green
R2026556,24502,Round_2,Hole_17,3,57 ft 9 in.,15 in,Right Green
R2026556,24502,Round_2,Hole_17,4,15 in,,
R2026556,24502,Round_2,Hole_18,1,314 yds,181 yds,Right Rough
R2026556,24502,Round_2,Hole_18,2,148 yds,34 yds,Left Green
R2026556,24502,Round_2,Hole_18,3,92 ft 9 in.,13 ft 0 in.,Left Green
R2026556,24502,Round_2,Hole_18,4,14 ft 5 in.,13 in,Left Green
R2026556,24502,Round_2,Hole_18,5,13 in,,
R2026556,24502,Round_3,Hole_1,1,354 yds,247 yds,Left Fairway
R2026556,24502,Round_3,Hole_1,2,205 yds,42 yds,Left Rough
R2026556,24502,Round_3,Hole_1,3,41 yds,4 ft 3 in.,Right Green
R2026556,24502,Round_3,Hole_1,4,4 ft 3 in.,,
R2026556,24502,Round_3,Hole_2,1,316 yds,145 yds,Right Fairway
R2026556,24502,Round_3,Hole_2,2,145 yds,6 ft 4 in.,Right Green
R2026556,24502,Round_3,Hole_2,3,9 ft 7 in.,2 ft 11 in.,Right Green
R2026556,24502,Round_3,Hole_2,4,2 ft 11 in.,,
R2026556,24502,Round_3,Hole_3,1,333 yds,129 yds,Left Rough
R2026556,24502,Round_3,Hole_3,2,125 yds,13 ft 9 in.,Left Green
R2026556,24502,Round_3,Hole_3,3,15 ft 8 in.,20 in,Left Green
R2026556,24502,Round_3,Hole_3,4,20 in,,
R2026556,24502,Round_3,Hole_4,1,215 yds,42 ft 2 in.,Right Rough
R2026556,24502,Round_3,Hole_4,2,43 ft 11 in.,3 ft 0 in.,Right Green
R2026556,24502,Round_3,Hole_4,3,3 ft 0 in.,,
R2026556,24502,Round_3,Hole_5,1,344 yds,65 yds,Right Fairway
R2026556,24502,Round_3,Hole_5,2,67 yds,5 ft 11 in.,Right Green
R2026556,24502,Round_3,Hole_5,3,5 ft 11 in.,,
R2026556,24502,Round_3,Hole_6,1,285 yds,152 yds,Left Fairway
R2026556,24502,Round_3,Hole_6,2,149 yds,18 ft 3 in.,Left Green
R2026556,24502,Round_3,Hole_6,3,22 ft 4 in.,3 ft 8 in.,Left Green
R2026556,24502,Round_3,Hole_6,4,3 ft 8 in.,,
R2026556,24502,Round_3,Hole_7,1,293 yds,158 yds,Right Fairway
R2026556,24502,Round_3,Hole_7,2,160 yds,5 ft 0 in.,Right Green
R2026556,24502,Round_3,Hole_7,3,5 ft 0 in.,,
R2026556,24502,Round_3,Hole_8,1,311 yds,249 yds,Left Fairway
R2026556,24502,Round_3,Hole_8,2,245 yds,12 ft 9 in.,Left Green
R2026556,24502,Round_3,Hole_8,3,14 ft 5 in.,20 in,Left Green
R2026556,24502,Round_3,Hole_8,4,20 in,,
R2026556,24502,Round_3,Hole_9,1,189 yds,39 ft 5 in.,Left Green
R2026556,24502,Round_3,Hole_9,2,37 ft 3 in.,2 ft 4 in.,Right Green
R2026556,24502,Round_3,Hole_9,3,2 ft 4 in.,,
R2026556,24502,Round_3,Hole_10,1,338 yds,262 yds,Right Rough
R2026556,24502,Round_3,Hole_10,2,188 yds,79 yds,Right Fairway
R2026556,24502,Round_3,Hole_10,3,73 yds,18 ft 7 in.,Right Green
R2026556,24502,Round_3,Hole_10,4,18 ft 7 in.,,
R2026556,24502,Round_3,Hole_11,1,288 yds,171 yds,Right Bunker
R2026556,24502,Round_3,Hole_11,2,154 yds,58 ft 7 in.,Right Green
R2026556,24502,Round_3,Hole_11,3,59 ft 2 in.,19 in,Left Green
R2026556,24502,Round_3,Hole_11,4,19 in,,
R2026556,24502,Round_3,Hole_12,1,379 yds,286 yds,Right Fairway
R2026556,24502,Round_3,Hole_12,2,277 yds,33 ft 3 in.,Right Bunker
R2026556,24502,Round_3,Hole_12,3,40 ft 0 in.,6 ft 9 in.,Right Green
R2026556,24502,Round_3,Hole_12,4,6 ft 9 in.,,
R2026556,24502,Round_3,Hole_13,1,214 yds,33 ft 10 in.,Left Green
R2026556,24502,Round_3,Hole_13,2,36 ft 4 in.,2 ft 2 in.,Left Green
R2026556,24502,Round_3,Hole_13,3,2 ft 2 in.,,
R2026556,24502,Round_3,Hole_14,1,338 yds,126 yds,Left Fairway
R2026556,24502,Round_3,Hole_14,2,125 yds,28 ft 1 in.,Left Rough
R2026556,24502,Round_3,Hole_14,3,29 ft 8 in.,15 in,Left Green
R2026556,24502,Round_3,Hole_14,4,15 in,,
R2026556,24502,Round_3,Hole_15,1,144 yds,31 ft 3 in.,Right Green
R2026556,24502,Round_3,Hole_15,2,28 ft 7 in.,2 ft 9 in.,Right Green
R2026556,24502,Round_3,Hole_15,3,2 ft 9 in.,,
R2026556,24502,Round_3,Hole_16,1,288 yds,74 ft 8 in.,Left Bunker
R2026556,24502,Round_3,Hole_16,2,88 ft 1 in.,13 ft 2 in.,Right Green
R2026556,24502,Round_3,Hole_16,3,12 ft 8 in.,6 in,Right Green
R2026556,24502,Round_3,Hole_16,4,6 in,,
R2026556,24502,Round_3,Hole_17,1,285 yds,152 yds,Left Fairway
R2026556,24502,Round_3,Hole_17,2,159 yds,21 ft 5 in.,Left Green
R2026556,24502,Round_3,Hole_17,3,22 ft 5 in.,21 in,Left Green
R2026556,24502,Round_3,Hole_17,4,21 in,,
R2026556,24502,Round_3,Hole_18,1,310 yds,185 yds,Right Rough
R2026556,24502,Round_3,Hole_18,2,168 yds,53 ft 9 in.,Left Green
R2026556,24502,Round_3,Hole_18,3,53 ft 6 in.,3 ft 5 in.,Left Green
R2026556,24502,Round_3,Hole_18,4,3 ft 5 in.,,
R2026556,24502,Round_4,Hole_1,1,306 yds,283 yds,Right Fairway
R2026556,24502,Round_4,Hole_1,2,272 yds,37 ft 10 in.,Left Fairway
R2026556,24502,Round_4,Hole_1,3,40 ft 6 in.,2 ft 5 in.,Left Green
R2026556,24502,Round_4,Hole_1,4,2 ft 5 in.,,
R2026556,24502,Round_4,Hole_2,1,280 yds,178 yds,Right Fairway
R2026556,24502,Round_4,Hole_2,2,161 yds,51 ft 4 in.,Right Green
R2026556,24502,Round_4,Hole_2,3,47 ft 9 in.,3 ft 7 in.,Right Green
R2026556,24502,Round_4,Hole_2,4,3 ft 7 in.,,
R2026556,24502,Round_4,Hole_3,1,284 yds,197 yds,Left Rough
R2026556,24502,Round_4,Hole_3,2,192 yds,30 ft 9 in.,Right Green
R2026556,24502,Round_4,Hole_3,3,27 ft 11 in.,3 ft 4 in.,Right Green
R2026556,24502,Round_4,Hole_3,4,3 ft 4 in.,,
R2026556,24502,Round_4,Hole_4,1,207 yds,19 ft 8 in.,Left Green
R2026556,24502,Round_4,Hole_4,2,19 ft 8 in.,,
R2026556,24502,Round_4,Hole_5,1,310 yds,97 yds,Right Fairway
R2026556,24502,Round_4,Hole_5,2,95 yds,8 ft 8 in.,Left Green
R2026556,24502,Round_4,Hole_5,3,8 ft 8 in.,,
R2026556,24502,Round_4,Hole_6,1,284 yds,151 yds,Left Fairway
R2026556,24502,Round_4,Hole_6,2,151 yds,9 ft 11 in.,Left Green
R2026556,24502,Round_4,Hole_6,3,9 ft 11 in.,,
R2026556,24502,Round_4,Hole_7,1,294 yds,178 yds,Right Fairway
R2026556,24502,Round_4,Hole_7,2,178 yds,11 ft 10 in.,Right Green
R2026556,24502,Round_4,Hole_7,3,12 ft 10 in.,10 in,Right Green
R2026556,24502,Round_4,Hole_7,4,10 in,,
R2026556,24502,Round_4,Hole_8,1,312 yds,265 yds,Left Rough
R2026556,24502,Round_4,Hole_8,2,219 yds,62 yds,Right Intermediate
R2026556,24502,Round_4,Hole_8,3,62 yds,4 ft 6 in.,Left Green
R2026556,24502,Round_4,Hole_8,4,4 ft 6 in.,,
R2026556,24502,Round_4,Hole_9,1,210 yds,24 ft 11 in.,Left Green
R2026556,24502,Round_4,Hole_9,2,23 ft 5 in.,21 in,Right Green
R2026556,24502,Round_4,Hole_9,3,21 in,,
R2026556,24502,Round_4,Hole_10,1,319 yds,295 yds,Right Fairway
R2026556,24502,Round_4,Hole_10,2,267 yds,90 ft 5 in.,Right Rough
R2026556,24502,Round_4,Hole_10,3,92 ft 9 in.,2 ft 1 in.,Left Green
R2026556,24502,Round_4,Hole_10,4,2 ft 1 in.,,
R2026556,24502,Round_4,Hole_11,1,320 yds,140 yds,Right Fairway
R2026556,24502,Round_4,Hole_11,2,145 yds,16 ft 3 in.,Right Green
R2026556,24502,Round_4,Hole_11,3,15 ft 11 in.,6 in,Right Green
R2026556,24502,Round_4,Hole_11,4,6 in,,
R2026556,24502,Round_4,Hole_12,1,310 yds,275 yds,Left Rough
R2026556,24502,Round_4,Hole_12,2,233 yds,44 yds,Left Fairway
R2026556,24502,Round_4,Hole_12,3,47 yds,8 ft 5 in.,Left Green
R2026556,24502,Round_4,Hole_12,4,8 ft 5 in.,,
R2026556,24502,Round_4,Hole_13,1,210 yds,57 ft 8 in.,Right Fairway
R2026556,24502,Round_4,Hole_13,2,51 ft 8 in.,6 ft 2 in.,Right Green
R2026556,24502,Round_4,Hole_13,3,6 ft 2 in.,,
R2026556,24502,Round_4,Hole_14,1,317 yds,156 yds,Right Fairway
R2026556,24502,Round_4,Hole_14,2,161 yds,13 ft 7 in.,Right Green
R2026556,24502,Round_4,Hole_14,3,14 ft 4 in.,7 in,Right Green
R2026556,24502,Round_4,Hole_14,4,7 in,,
R2026556,24502,Round_4,Hole_15,1,141 yds,15 ft 3 in.,Left Green
R2026556,24502,Round_4,Hole_15,2,16 ft 6 in.,14 in,Left Green
R2026556,24502,Round_4,Hole_15,3,14 in,,
R2026556,24502,Round_4,Hole_16,1,317 yds,40 yds,Right Rough
R2026556,24502,Round_4,Hole_16,2,39 yds,4 ft 7 in.,Left Green
R2026556,24502,Round_4,Hole_16,3,4 ft 7 in.,,
R2026556,24502,Round_4,Hole_17,1,322 yds,142 yds,Right Rough
R2026556,24502,Round_4,Hole_17,2,122 yds,62 ft 5 in.,Left Green
R2026556,24502,Round_4,Hole_17,3,61 ft 9 in.,16 in,Right Green
R2026556,24502,Round_4,Hole_17,4,16 in,,
R2026556,24502,Round_4,Hole_18,1,269 yds,208 yds,Left Fairway
R2026556,24502,Round_4,Hole_18,2,219 yds,90 ft 2 in.,Right Rough
R2026556,24502,Round_4,Hole_18,3,86 ft 5 in.,4 ft 6 in.,Left Green
R2026556,24502,Round_4,Hole_18,4,4 ft 6 in.,,
R2026556,25493,Round_1,Hole_1,1,301 yds,263 yds,Right Bunker
R2026556,25493,Round_1,Hole_1,2,152 yds,119 yds,Left Intermediate
R2026556,25493,Round_1,Hole_1,3,140 yds,65 ft 1 in.,Left Green
R2026556,25493,Round_1,Hole_1,4,73 ft 3 in.,9 ft 0 in.,Left Green
R2026556,25493,Round_1,Hole_1,5,9 ft 0 in.,,
R2026556,25493,Round_1,Hole_2,1,331 yds,145 yds,Left Fairway
R2026556,25493,Round_1,Hole_2,2,145 yds,5 ft 10 in.,Right Green
R2026556,25493,Round_1,Hole_2,3,8 ft 8 in.,2 ft 6 in.,Right Green
R2026556,25493,Round_1,Hole_2,4,2 ft 6 in.,,
R2026556,25493,Round_1,Hole_3,1,319 yds,132 yds,Left Rough
R2026556,25493,Round_1,Hole_3,2,131 yds,65 ft 6 in.,Left Bunker
R2026556,25493,Round_1,Hole_3,3,63 ft 6 in.,3 ft 11 in.,Right Green
R2026556,25493,Round_1,Hole_3,4,3 ft 11 in.,,
R2026556,25493,Round_1,Hole_4,1,235 yds,33 ft 11 in.,Left Green
R2026556,25493,Round_1,Hole_4,2,29 ft 3 in.,4 ft 9 in.,Left Green
R2026556,25493,Round_1,Hole_4,3,4 ft 9 in.,,
R2026556,25493,Round_1,Hole_5,1,308 yds,92 yds,Left Fairway
R2026556,25493,Round_1,Hole_5,2,103 yds,32 ft 10 in.,Right Rough
R2026556,25493,Round_1,Hole_5,3,31 ft 8 in.,20 in,Right Green
R2026556,25493,Round_1,Hole_5,4,20 in,,
R2026556,25493,Round_1,Hole_6,1,300 yds,127 yds,Right Fairway
R2026556,25493,Round_1,Hole_6,2,147 yds,73 ft 10 in.,Left Fairway
R2026556,25493,Round_1,Hole_6,3,68 ft 4 in.,6 ft 5 in.,Left Green
R2026556,25493,Round_1,Hole_6,4,6 ft 5 in.,,
R2026556,25493,Round_1,Hole_7,1,314 yds,166 yds,Right Fairway
R2026556,25493,Round_1,Hole_7,2,166 yds,5 ft 4 in.,Right Green
R2026556,25493,Round_1,Hole_7,3,5 ft 4 in.,,
R2026556,25493,Round_1,Hole_8,1,279 yds,285 yds,Right Fairway
R2026556,25493,Round_1,Hole_8,2,257 yds,40 yds,Right Intermediate
R2026556,25493,Round_1,Hole_8,3,33 yds,20 ft 8 in.,Right Green
R2026556,25493,Round_1,Hole_8,4,18 ft 6 in.,2 ft 4 in.,Left Green
R2026556,25493,Round_1,Hole_8,5,2 ft 4 in.,,
R2026556,25493,Round_1,Hole_9,1,216 yds,32 ft 9 in.,Left Green
R2026556,25493,Round_1,Hole_9,2,34 ft 6 in.,16 in,Right Green
R2026556,25493,Round_1,Hole_9,3,16 in,,
R2026556,25493,Round_1,Hole_10,1,300 yds,345 yds,Right Rough
R2026556,25493,Round_1,Hole_10,2,209 yds,143 yds,Left Fairway
R2026556,25493,Round_1,Hole_10,3,142 yds,14 ft 3 in.,Left Green
R2026556,25493,Round_1,Hole_10,4,14 ft 3 in.,,
R2026556,25493,Round_1,Hole_11,1,290 yds,145 yds,Right Rough
R2026556,25493,Round_1,Hole_11,2,132 yds,39 ft 10 in.,Left Bunker
R2026556,25493,Round_1,Hole_11,3,37 ft 6 in.,3 ft 11 in.,Left Green
R2026556,25493,Round_1,Hole_11,4,3 ft 11 in.,,
R2026556,25493,Round_1,Hole_12,1,302 yds,349 yds,Right Dirt Outline
R2026556,25493,Round_1,Hole_12,2,213 yds,150 yds,Left Fairway
R2026556,25493,Round_1,Hole_12,3,158 yds,28 ft 5 in.,Right Green
R2026556,25493,Round_1,Hole_12,4,26 ft 10 in.,21 in,Right Green
R2026556,25493,Round_1,Hole_12,5,21 in,,
R2026556,25493,Round_1,Hole_13,1,249 yds,13 ft 8 in.,Left Green
R2026556,25493,Round_1,Hole_13,2,13 ft 8 in.,,
R2026556,25493,Round_1,Hole_14,1,335 yds,153 yds,Right Fairway
R2026556,25493,Round_1,Hole_14,2,158 yds,14 ft 10 in.,Left Green
R2026556,25493,Round_1,Hole_14,3,14 ft 9 in.,1 in,Left Green
R2026556,25493,Round_1,Hole_14,4,1 in,,
R2026556,25493,Round_1,Hole_15,1,166 yds,62 ft 2 in.,Left Green
R2026556,25493,Round_1,Hole_15,2,62 ft 2 in.,,
R2026556,25493,Round_1,Hole_16,1,248 yds,113 yds,Right Bunker
R2026556,25493,Round_1,Hole_16,2,117 yds,19 ft 4 in.,Right Green
R2026556,25493,Round_1,Hole_16,3,18 ft 1 in.,15 in,Right Green
R2026556,25493,Round_1,Hole_16,4,15 in,,
R2026556,25493,Round_1,Hole_17,1,265 yds,191 yds,Right Intermediate
R2026556,25493,Round_1,Hole_17,2,193 yds,5 ft 9 in.,Left Green
R2026556,25493,Round_1,Hole_17,3,5 ft 9 in.,,
R2026556,25493,Round_1,Hole_18,1,299 yds,164 yds,Right Intermediate
R2026556,25493,Round_1,Hole_18,2,167 yds,7 ft 4 in.,Left Green
R2026556,25493,Round_1,Hole_18,3,7 ft 4 in.,,
R2026556,25493,Round_2,Hole_1,1,285 yds,281 yds,Right Fairway
R2026556,25493,Round_2,Hole_1,2,271 yds,52 ft 0 in.,Left Bunker
R2026556,25493,Round_2,Hole_1,3,46 ft 3 in.,5 ft 8 in.,Right Green
R2026556,25493,Round_2,Hole_1,4,8 ft 5 in.,2 ft 6 in.,Right Green
R2026556,25493,Round_2,Hole_1,5,2 ft 6 in.,,
R2026556,25493,Round_2,Hole_2,1,297 yds,178 yds,Left Rough
R2026556,25493,Round_2,Hole_2,2,186 yds,55 ft 7 in.,Right Fairway
R2026556,25493,Round_2,Hole_2,3,49 ft 7 in.,6 ft 7 in.,Left Green
R2026556,25493,Round_2,Hole_2,4,6 ft 7 in.,,
R2026556,25493,Round_2,Hole_3,1,297 yds,132 yds,Left Bunker
R2026556,25493,Round_2,Hole_3,2,134 yds,12 ft 10 in.,Left Green
R2026556,25493,Round_2,Hole_3,3,12 ft 10 in.,,
R2026556,25493,Round_2,Hole_4,1,175 yds,17 ft 6 in.,Right Green
R2026556,25493,Round_2,Hole_4,2,15 ft 0 in.,2 ft 6 in.,Right Green
R2026556,25493,Round_2,Hole_4,3,2 ft 6 in.,,
R2026556,25493,Round_2,Hole_5,1,273 yds,125 yds,Left Bunker
R2026556,25493,Round_2,Hole_5,2,113 yds,38 ft 3 in.,Left Fairway
R2026556,25493,Round_2,Hole_5,3,32 ft 10 in.,5 ft 10 in.,Left Green
R2026556,25493,Round_2,Hole_5,4,5 ft 10 in.,,
R2026556,25493,Round_2,Hole_6,1,281 yds,140 yds,Left Rough
R2026556,25493,Round_2,Hole_6,2,126 yds,42 ft 7 in.,Left Fairway
R2026556,25493,Round_2,Hole_6,3,42 ft 6 in.,4 in,Right Green
R2026556,25493,Round_2,Hole_6,4,4 in,,
R2026556,25493,Round_2,Hole_7,1,293 yds,185 yds,Right Fairway
R2026556,25493,Round_2,Hole_7,2,178 yds,43 ft 4 in.,Left Bunker
R2026556,25493,Round_2,Hole_7,3,48 ft 4 in.,4 ft 8 in.,Left Green
R2026556,25493,Round_2,Hole_7,4,4 ft 8 in.,,
R2026556,25493,Round_2,Hole_8,1,302 yds,253 yds,Right Fairway
R2026556,25493,Round_2,Hole_8,2,243 yds,37 ft 11 in.,Right Rough
R2026556,25493,Round_2,Hole_8,3,37 ft 11 in.,,
R2026556,25493,Round_2,Hole_9,1,221 yds,70 ft 2 in.,Left Rough
R2026556,25493,Round_2,Hole_9,2,74 ft 6 in.,5 ft 4 in.,Left Green
R2026556,25493,Round_2,Hole_9,3,5 ft 4 in.,,
R2026556,25493,Round_2,Hole_10,1,305 yds,301 yds,Right Fairway
R2026556,25493,Round_2,Hole_10,2,208 yds,99 yds,Left Fairway
R2026556,25493,Round_2,Hole_10,3,101 yds,12 ft 3 in.,Left Green
R2026556,25493,Round_2,Hole_10,4,12 ft 9 in.,10 in,Left Green
R2026556,25493,Round_2,Hole_10,5,10 in,,
R2026556,25493,Round_2,Hole_11,1,292 yds,149 yds,Right Rough
R2026556,25493,Round_2,Hole_11,2,139 yds,30 ft 7 in.,Right Bunker
R2026556,25493,Round_2,Hole_11,3,37 ft 11 in.,7 ft 3 in.,Right Green
R2026556,25493,Round_2,Hole_11,4,8 ft 0 in.,5 in,Right Green
R2026556,25493,Round_2,Hole_11,5,5 in,,
R2026556,25493,Round_2,Hole_12,1,297 yds,308 yds,Right Rough
R2026556,25493,Round_2,Hole_12,2,214 yds,96 yds,Left Fairway
R2026556,25493,Round_2,Hole_12,3,94 yds,18 ft 10 in.,Left Rough
R2026556,25493,Round_2,Hole_12,4,15 ft 6 in.,3 ft 4 in.,Left Green
R2026556,25493,Round_2,Hole_12,5,3 ft 4 in.,,
R2026556,25493,Round_2,Hole_13,1,218 yds,62 ft 6 in.,Right Bunker
R2026556,25493,Round_2,Hole_13,2,52 ft 4 in.,10 ft 11 in.,Right Green
R2026556,25493,Round_2,Hole_13,3,10 ft 11 in.,,
R2026556,25493,Round_2,Hole_14,1,312 yds,178 yds,Right Fairway
R2026556,25493,Round_2,Hole_14,2,172 yds,19 ft 7 in.,Right Green
R2026556,25493,Round_2,Hole_14,3,18 ft 6 in.,15 in,Right Green
R2026556,25493,Round_2,Hole_14,4,15 in,,
R2026556,25493,Round_2,Hole_15,1,163 yds,13 ft 9 in.,Left Green
R2026556,25493,Round_2,Hole_15,2,13 ft 9 in.,,
R2026556,25493,Round_2,Hole_16,1,195 yds,122 yds,Right Fairway
R2026556,25493,Round_2,Hole_16,2,124 yds,6 ft 0 in.,Left Green
R2026556,25493,Round_2,Hole_16,3,6 ft 8 in.,3 in,Right Green
R2026556,25493,Round_2,Hole_16,4,3 in,,
R2026556,25493,Round_2,Hole_17,1,285 yds,168 yds,Right Fairway
R2026556,25493,Round_2,Hole_17,2,167 yds,19 ft 1 in.,Left Green
R2026556,25493,Round_2,Hole_17,3,17 ft 7 in.,18 in,Right Green
R2026556,25493,Round_2,Hole_17,4,18 in,,
R2026556,25493,Round_2,Hole_18,1,280 yds,196 yds,Left Water
R2026556,25493,Round_2,Hole_18,2,Penalty,,Fairway
R2026556,25493,Round_2,Hole_18,3,245 yds,68 ft 10 in.,Right Bunker
R2026556,25493,Round_2,Hole_18,4,67 ft 11 in.,2 ft 5 in.,Left Green
R2026556,25493,Round_2,Hole_18,5,2 ft 5 in.,,
R2026556,25493,Round_3,Hole_1,1,311 yds,288 yds,Right Bunker
R2026556,25493,Round_3,Hole_1,2,202 yds,89 yds,Left Fairway
R2026556,25493,Round_3,Hole_1,3,88 yds,6 ft 2 in.,Left Green
R2026556,25493,Round_3,Hole_1,4,6 ft 2 in.,,
R2026556,25493,Round_3,Hole_2,1,295 yds,166 yds,Right Rough
R2026556,25493,Round_3,Hole_2,2,142 yds,73 ft 4 in.,Right Fairway
R2026556,25493,Round_3,Hole_2,3,72 ft 2 in.,3 ft 8 in.,Right Green
R2026556,25493,Round_3,Hole_2,4,3 ft 8 in.,,
R2026556,25493,Round_3,Hole_3,1,302 yds,143 yds,Right Fairway
R2026556,25493,Round_3,Hole_3,2,143 yds,17 in,Left Green
R2026556,25493,Round_3,Hole_3,3,17 in,,
R2026556,25493,Round_3,Hole_4,1,198 yds,65 ft 0 in.,Left Bunker
R2026556,25493,Round_3,Hole_4,2,52 ft 7 in.,15 ft 0 in.,Left Green
R2026556,25493,Round_3,Hole_4,3,14 ft 1 in.,11 in,Right Green
R2026556,25493,Round_3,Hole_4,4,11 in,,
R2026556,25493,Round_3,Hole_5,1,363 yds,39 yds,Left Fairway
R2026556,25493,Round_3,Hole_5,2,37 yds,5 ft 11 in.,Right Green
R2026556,25493,Round_3,Hole_5,3,5 ft 11 in.,,
R2026556,25493,Round_3,Hole_6,1,292 yds,139 yds,Left Bunker
R2026556,25493,Round_3,Hole_6,2,142 yds,12 ft 0 in.,Left Green
R2026556,25493,Round_3,Hole_6,3,14 ft 5 in.,2 ft 2 in.,Left Green
R2026556,25493,Round_3,Hole_6,4,2 ft 2 in.,,
R2026556,25493,Round_3,Hole_7,1,295 yds,156 yds,Left Bunker
R2026556,25493,Round_3,Hole_7,2,132 yds,84 ft 0 in.,Left Rough
R2026556,25493,Round_3,Hole_7,3,48 ft 1 in.,35 ft 10 in.,Left Rough
