tournament,player,round,hole,shotNumber,shotDist,toHole,location
R2026556,58168,Round_3,Hole_13,4,9 ft 6 in.,4 in,Left Green
R2026556,58168,Round_3,Hole_13,5,4 in,,
R2026556,58168,Round_3,Hole_14,1,247 yds,95 yds,Right Intermediate
R2026556,58168,Round_3,Hole_14,2,100 yds,16 ft 10 in.,Left Green
R2026556,58168,Round_3,Hole_14,3,16 ft 10 in.,,
R2026556,58168,Round_3,Hole_15,1,298 yds,231 yds,Right Fairway
R2026556,58168,Round_3,Hole_15,2,243 yds,80 ft 0 in.,Right Rough
R2026556,58168,Round_3,Hole_15,3,68 ft 10 in.,14 ft 6 in.,Left Green
R2026556,58168,Round_3,Hole_15,4,15 ft 2 in.,11 in,Left Green
R2026556,58168,Round_3,Hole_15,5,11 in,,
R2026556,58168,Round_3,Hole_16,1,214 yds,15 ft 11 in.,Right Green
R2026556,58168,Round_3,Hole_16,2,17 ft 4 in.,14 in,Right Green
R2026556,58168,Round_3,Hole_16,3,14 in,,
R2026556,58168,Round_3,Hole_17,1,307 yds,195 yds,Left Fairway
R2026556,58168,Round_3,Hole_17,2,192 yds,9 ft 4 in.,Right Green
R2026556,58168,Round_3,Hole_17,3,11 ft 2 in.,17 in,Right Green
R2026556,58168,Round_3,Hole_17,4,17 in,,
R2026556,58168,Round_3,Hole_18,1,316 yds,144 yds,Right Rough
R2026556,58168,Round_3,Hole_18,2,151 yds,58 ft 8 in.,Left Bunker
R2026556,58168,Round_3,Hole_18,3,76 ft 11 in.,21 ft 8 in.,Right Green
R2026556,58168,Round_3,Hole_18,4,19 ft 10 in.,22 in,Left Green
R2026556,58168,Round_3,Hole_18,5,22 in,,
R2026556,58168,Round_4,Hole_1,1,302 yds,180 yds,Right Fairway
R2026556,58168,Round_4,Hole_1,2,181 yds,27 ft 6 in.,Right Green
R2026556,58168,Round_4,Hole_1,3,27 ft 4 in.,12 in,Left Green
R2026556,58168,Round_4,Hole_1,4,12 in,,
R2026556,58168,Round_4,Hole_2,1,302 yds,155 yds,Right Fairway
R2026556,58168,Round_4,Hole_2,2,153 yds,11 ft 7 in.,Right Green
R2026556,58168,Round_4,Hole_2,3,11 ft 7 in.,,
R2026556,58168,Round_4,Hole_3,1,244 yds,164 yds,Right Rough
R2026556,58168,Round_4,Hole_3,2,141 yds,35 yds,Left Fairway
R2026556,58168,Round_4,Hole_3,3,37 yds,4 ft 10 in.,Right Green
R2026556,58168,Round_4,Hole_3,4,4 ft 10 in.,,
R2026556,58168,Round_4,Hole_4,1,213 yds,23 ft 3 in.,Left Rough
R2026556,58168,Round_4,Hole_4,2,22 ft 7 in.,9 in,Left Green
R2026556,58168,Round_4,Hole_4,3,9 in,,
R2026556,58168,Round_4,Hole_5,1,276 yds,247 yds,Right Fairway
R2026556,58168,Round_4,Hole_5,2,253 yds,42 ft 7 in.,Right Rough
R2026556,58168,Round_4,Hole_5,3,26 ft 1 in.,17 ft 10 in.,Right Green
R2026556,58168,Round_4,Hole_5,4,19 ft 0 in.,9 in,Left Green
R2026556,58168,Round_4,Hole_5,5,9 in,,
R2026556,58168,Round_4,Hole_6,1,302 yds,157 yds,Left Fairway
R2026556,58168,Round_4,Hole_6,2,150 yds,21 ft 4 in.,Left Intermediate
R2026556,58168,Round_4,Hole_6,3,13 ft 0 in.,8 ft 4 in.,Left Green
R2026556,58168,Round_4,Hole_6,4,9 ft 6 in.,10 in,Left Green
R2026556,58168,Round_4,Hole_6,5,10 in,,
R2026556,58168,Round_4,Hole_7,1,299 yds,262 yds,Left Rough
R2026556,58168,Round_4,Hole_7,2,201 yds,62 yds,Right Rough
R2026556,58168,Round_4,Hole_7,3,59 yds,9 ft 2 in.,Right Green
R2026556,58168,Round_4,Hole_7,4,11 ft 5 in.,22 in,Right Green
R2026556,58168,Round_4,Hole_7,5,22 in,,
R2026556,58168,Round_4,Hole_8,1,202 yds,31 ft 7 in.,Right Bunker
R2026556,58168,Round_4,Hole_8,2,26 ft 0 in.,6 ft 8 in.,Right Green
R2026556,58168,Round_4,Hole_8,3,9 ft 6 in.,2 ft 5 in.,Right Green
R2026556,58168,Round_4,Hole_8,4,2 ft 5 in.,,
R2026556,58168,Round_4,Hole_9,1,253 yds,162 yds,Left Rough
R2026556,58168,Round_4,Hole_9,2,168 yds,53 ft 3 in.,Left Intermediate
R2026556,58168,Round_4,Hole_9,3,58 ft 4 in.,5 ft 1 in.,Right Green
R2026556,58168,Round_4,Hole_9,4,5 ft 1 in.,,
R2026556,58168,Round_4,Hole_10,1,283 yds,181 yds,Right Fairway
R2026556,58168,Round_4,Hole_10,2,185 yds,12 ft 2 in.,Right Green
R2026556,58168,Round_4,Hole_10,3,15 ft 1 in.,2 ft 7 in.,Right Green
R2026556,58168,Round_4,Hole_10,4,2 ft 7 in.,,
R2026556,58168,Round_4,Hole_11,1,285 yds,303 yds,Right Fairway
R2026556,58168,Round_4,Hole_11,2,205 yds,100 yds,Left Intermediate
R2026556,58168,Round_4,Hole_11,3,102 yds,5 ft 9 in.,Left Green
R2026556,58168,Round_4,Hole_11,4,5 ft 9 in.,,
R2026556,58168,Round_4,Hole_12,1,159 yds,60 ft 4 in.,Right Water
R2026556,58168,Round_4,Hole_12,2,Penalty,,Fairway
R2026556,58168,Round_4,Hole_12,3,98 yds,11 ft 4 in.,Right Green
R2026556,58168,Round_4,Hole_12,4,13 ft 8 in.,23 in,Right Green
R2026556,58168,Round_4,Hole_12,5,23 in,,
R2026556,58168,Round_4,Hole_13,1,297 yds,146 yds,Left Bunker
R2026556,58168,Round_4,Hole_13,2,148 yds,6 ft 5 in.,Left Green
R2026556,58168,Round_4,Hole_13,3,6 ft 5 in.,,
R2026556,58168,Round_4,Hole_14,1,248 yds,125 yds,Left Fairway
R2026556,58168,Round_4,Hole_14,2,120 yds,17 ft 7 in.,Right Green
R2026556,58168,Round_4,Hole_14,3,23 ft 8 in.,5 ft 11 in.,Right Green
R2026556,58168,Round_4,Hole_14,4,5 ft 11 in.,,
R2026556,58168,Round_4,Hole_15,1,292 yds,252 yds,Right Bunker
R2026556,58168,Round_4,Hole_15,2,136 yds,118 yds,Left Fairway
R2026556,58168,Round_4,Hole_15,3,120 yds,9 ft 6 in.,Left Green
R2026556,58168,Round_4,Hole_15,4,9 ft 6 in.,,
R2026556,58168,Round_4,Hole_16,1,188 yds,42 ft 11 in.,Left Water
R2026556,58168,Round_4,Hole_16,2,Penalty,,Fairway
R2026556,58168,Round_4,Hole_16,3,139 yds,44 ft 0 in.,Left Rough
R2026556,58168,Round_4,Hole_16,4,57 ft 4 in.,13 ft 3 in.,Left Green
R2026556,58168,Round_4,Hole_16,5,17 ft 2 in.,3 ft 7 in.,Left Green
R2026556,58168,Round_4,Hole_16,6,3 ft 7 in.,,
R2026556,58168,Round_4,Hole_17,1,298 yds,197 yds,Right Fairway
R2026556,58168,Round_4,Hole_17,2,175 yds,69 ft 5 in.,Right Rough
R2026556,58168,Round_4,Hole_17,3,77 ft 6 in.,7 ft 11 in.,Left Green
R2026556,58168,Round_4,Hole_17,4,7 ft 11 in.,,
R2026556,58168,Round_4,Hole_18,1,317 yds,165 yds,Left Fairway
R2026556,58168,Round_4,Hole_18,2,174 yds,25 ft 11 in.,Left Green
R2026556,58168,Round_4,Hole_18,3,28 ft 5 in.,2 ft 2 in.,Left Green
R2026556,58168,Round_4,Hole_18,4,2 ft 2 in.,,
R2026556,59018,Round_1,Hole_1,1,296 yds,185 yds,Left Fairway
R2026556,59018,Round_1,Hole_1,2,183 yds,31 ft 4 in.,Right Fairway
R2026556,59018,Round_1,Hole_1,3,26 ft 6 in.,4 ft 9 in.,Right Green
R2026556,59018,Round_1,Hole_1,4,4 ft 9 in.,,
R2026556,59018,Round_1,Hole_2,1,303 yds,147 yds,Left Fairway
R2026556,59018,Round_1,Hole_2,2,151 yds,11 ft 10 in.,Right Green
R2026556,59018,Round_1,Hole_2,3,11 ft 10 in.,,
R2026556,59018,Round_1,Hole_3,1,233 yds,153 yds,Left Fairway
R2026556,59018,Round_1,Hole_3,2,153 yds,2 ft 9 in.,Right Green
R2026556,59018,Round_1,Hole_3,3,2 ft 9 in.,,
R2026556,59018,Round_1,Hole_4,1,204 yds,52 ft 11 in.,Right Bunker
R2026556,59018,Round_1,Hole_4,2,54 ft 3 in.,2 ft 4 in.,Left Green
R2026556,59018,Round_1,Hole_4,3,2 ft 4 in.,,
R2026556,59018,Round_1,Hole_5,1,264 yds,270 yds,Right Fairway
R2026556,59018,Round_1,Hole_5,2,272 yds,36 ft 3 in.,Right Intermediate
R2026556,59018,Round_1,Hole_5,3,32 ft 9 in.,6 ft 4 in.,Left Green
R2026556,59018,Round_1,Hole_5,4,8 ft 1 in.,21 in,Left Green
R2026556,59018,Round_1,Hole_5,5,21 in,,
R2026556,59018,Round_1,Hole_6,1,282 yds,175 yds,Right Fairway
R2026556,59018,Round_1,Hole_6,2,170 yds,41 ft 9 in.,Right Green
R2026556,59018,Round_1,Hole_6,3,45 ft 7 in.,3 ft 7 in.,Left Green
R2026556,59018,Round_1,Hole_6,4,3 ft 7 in.,,
R2026556,59018,Round_1,Hole_7,1,297 yds,274 yds,Right Rough
R2026556,59018,Round_1,Hole_7,2,121 yds,161 yds,Left Fairway
R2026556,59018,Round_1,Hole_7,3,154 yds,25 ft 3 in.,Right Fairway
R2026556,59018,Round_1,Hole_7,4,23 ft 11 in.,21 in,Right Green
R2026556,59018,Round_1,Hole_7,5,21 in,,
R2026556,59018,Round_1,Hole_8,1,197 yds,71 ft 1 in.,Right Rough
R2026556,59018,Round_1,Hole_8,2,26 ft 4 in.,44 ft 11 in.,Right Rough
R2026556,59018,Round_1,Hole_8,3,46 ft 8 in.,6 ft 3 in.,Left Green
R2026556,59018,Round_1,Hole_8,4,6 ft 3 in.,,
R2026556,59018,Round_1,Hole_9,1,276 yds,146 yds,Right Fairway
R2026556,59018,Round_1,Hole_9,2,132 yds,42 ft 9 in.,Right Fairway
R2026556,59018,Round_1,Hole_9,3,44 ft 6 in.,16 in,Right Green
R2026556,59018,Round_1,Hole_9,4,16 in,,
R2026556,59018,Round_1,Hole_10,1,273 yds,189 yds,Right Fairway
R2026556,59018,Round_1,Hole_10,2,197 yds,34 ft 10 in.,Right Green
R2026556,59018,Round_1,Hole_10,3,39 ft 10 in.,4 ft 7 in.,Left Green
R2026556,59018,Round_1,Hole_10,4,4 ft 7 in.,,
R2026556,59018,Round_1,Hole_11,1,303 yds,275 yds,Left Native Area
R2026556,59018,Round_1,Hole_11,2,96 yds,189 yds,Right Rough
R2026556,59018,Round_1,Hole_11,3,104 yds,94 yds,Left Fairway
R2026556,59018,Round_1,Hole_11,4,96 yds,4 ft 5 in.,Right Green
R2026556,59018,Round_1,Hole_11,5,6 ft 1 in.,17 in,Right Green
R2026556,59018,Round_1,Hole_11,6,17 in,,
R2026556,59018,Round_1,Hole_12,1,169 yds,31 ft 9 in.,Left Rough
R2026556,59018,Round_1,Hole_12,2,32 ft 3 in.,18 in,Left Green
R2026556,59018,Round_1,Hole_12,3,18 in,,
R2026556,59018,Round_1,Hole_13,1,314 yds,143 yds,Right Rough
R2026556,59018,Round_1,Hole_13,2,116 yds,82 ft 9 in.,Left Fairway
R2026556,59018,Round_1,Hole_13,3,69 ft 8 in.,14 ft 4 in.,Left Green
R2026556,59018,Round_1,Hole_13,4,16 ft 8 in.,23 in,Left Green
R2026556,59018,Round_1,Hole_13,5,23 in,,
R2026556,59018,Round_1,Hole_14,1,274 yds,94 yds,Left Intermediate
R2026556,59018,Round_1,Hole_14,2,96 yds,25 ft 4 in.,Left Rough
R2026556,59018,Round_1,Hole_14,3,33 ft 4 in.,7 ft 9 in.,Right Green
R2026556,59018,Round_1,Hole_14,4,9 ft 10 in.,20 in,Right Green
R2026556,59018,Round_1,Hole_14,5,20 in,,
R2026556,59018,Round_1,Hole_15,1,286 yds,269 yds,Right Fairway
R2026556,59018,Round_1,Hole_15,2,257 yds,89 ft 2 in.,Left Rough
R2026556,59018,Round_1,Hole_15,3,73 ft 10 in.,22 ft 0 in.,Left Green
R2026556,59018,Round_1,Hole_15,4,22 ft 1 in.,19 in,Right Green
R2026556,59018,Round_1,Hole_15,5,19 in,,
R2026556,59018,Round_1,Hole_16,1,208 yds,45 ft 11 in.,Right Bunker
R2026556,59018,Round_1,Hole_16,2,78 ft 4 in.,33 ft 5 in.,Left Green
R2026556,59018,Round_1,Hole_16,3,28 ft 10 in.,4 ft 7 in.,Left Green
R2026556,59018,Round_1,Hole_16,4,4 ft 7 in.,,
R2026556,59018,Round_1,Hole_17,1,310 yds,179 yds,Left Bunker
R2026556,59018,Round_1,Hole_17,2,128 yds,51 yds,Left Fairway
R2026556,59018,Round_1,Hole_17,3,58 yds,19 ft 10 in.,Left Green
R2026556,59018,Round_1,Hole_17,4,20 ft 11 in.,9 in,Left Green
R2026556,59018,Round_1,Hole_17,5,9 in,,
R2026556,59018,Round_1,Hole_18,1,298 yds,191 yds,Left Fairway
R2026556,59018,Round_1,Hole_18,2,197 yds,24 ft 8 in.,Left Intermediate
R2026556,59018,Round_1,Hole_18,3,29 ft 7 in.,4 ft 6 in.,Left Green
R2026556,59018,Round_1,Hole_18,4,4 ft 6 in.,,
R2026556,59018,Round_2,Hole_1,1,292 yds,195 yds,Right Fairway
R2026556,59018,Round_2,Hole_1,2,179 yds,53 ft 11 in.,Left Bunker
R2026556,59018,Round_2,Hole_1,3,51 ft 2 in.,2 ft 10 in.,Left Green
R2026556,59018,Round_2,Hole_1,4,2 ft 10 in.,,
R2026556,59018,Round_2,Hole_2,1,298 yds,155 yds,Right Fairway
R2026556,59018,Round_2,Hole_2,2,149 yds,39 ft 1 in.,Left Fairway
R2026556,59018,Round_2,Hole_2,3,34 ft 10 in.,4 ft 2 in.,Left Green
R2026556,59018,Round_2,Hole_2,4,4 ft 2 in.,,
R2026556,59018,Round_2,Hole_3,1,263 yds,112 yds,Left Fairway
R2026556,59018,Round_2,Hole_3,2,119 yds,19 ft 6 in.,Left Green
R2026556,59018,Round_2,Hole_3,3,19 ft 6 in.,,
R2026556,59018,Round_2,Hole_4,1,232 yds,39 ft 6 in.,Right Rough
R2026556,59018,Round_2,Hole_4,2,52 ft 3 in.,12 ft 10 in.,Left Green
R2026556,59018,Round_2,Hole_4,3,12 ft 10 in.,,
R2026556,59018,Round_2,Hole_5,1,303 yds,224 yds,Left Rough
R2026556,59018,Round_2,Hole_5,2,113 yds,115 yds,Right Fairway
R2026556,59018,Round_2,Hole_5,3,111 yds,13 ft 5 in.,Left Green
R2026556,59018,Round_2,Hole_5,4,18 ft 7 in.,4 ft 10 in.,Left Green
R2026556,59018,Round_2,Hole_5,5,7 ft 1 in.,2 ft 0 in.,Left Green
R2026556,59018,Round_2,Hole_5,6,2 ft 0 in.,,
R2026556,59018,Round_2,Hole_6,1,285 yds,162 yds,Right Fairway
R2026556,59018,Round_2,Hole_6,2,168 yds,26 ft 6 in.,Left Green
R2026556,59018,Round_2,Hole_6,3,28 ft 2 in.,2 ft 4 in.,Right Green
R2026556,59018,Round_2,Hole_6,4,2 ft 4 in.,,
R2026556,59018,Round_2,Hole_7,1,268 yds,314 yds,Left Bunker
R2026556,59018,Round_2,Hole_7,2,161 yds,153 yds,Right Fairway
R2026556,59018,Round_2,Hole_7,3,142 yds,34 ft 4 in.,Left Green
R2026556,59018,Round_2,Hole_7,4,33 ft 11 in.,12 in,Left Green
R2026556,59018,Round_2,Hole_7,5,12 in,,
R2026556,59018,Round_2,Hole_8,1,166 yds,7 ft 3 in.,Right Green
R2026556,59018,Round_2,Hole_8,2,7 ft 3 in.,,
R2026556,59018,Round_2,Hole_9,1,278 yds,140 yds,Left Fairway
R2026556,59018,Round_2,Hole_9,2,140 yds,2 ft 5 in.,Right Green
R2026556,59018,Round_2,Hole_9,3,2 ft 5 in.,,
R2026556,59018,Round_2,Hole_10,1,270 yds,215 yds,Right Fairway
R2026556,59018,Round_2,Hole_10,2,192 yds,69 ft 5 in.,Right Intermediate
R2026556,59018,Round_2,Hole_10,3,64 ft 9 in.,5 ft 4 in.,Right Green
R2026556,59018,Round_2,Hole_10,4,5 ft 4 in.,,
R2026556,59018,Round_2,Hole_11,1,263 yds,325 yds,Right Fairway
R2026556,59018,Round_2,Hole_11,2,220 yds,110 yds,Left Fairway
R2026556,59018,Round_2,Hole_11,3,115 yds,16 ft 1 in.,Right Green
R2026556,59018,Round_2,Hole_11,4,16 ft 1 in.,,
R2026556,59018,Round_2,Hole_12,1,176 yds,6 ft 6 in.,Right Green
R2026556,59018,Round_2,Hole_12,2,9 ft 10 in.,3 ft 1 in.,Right Green
R2026556,59018,Round_2,Hole_12,3,3 ft 1 in.,,
R2026556,59018,Round_2,Hole_13,1,287 yds,180 yds,Right Fairway
R2026556,59018,Round_2,Hole_13,2,173 yds,24 ft 8 in.,Right Green
R2026556,59018,Round_2,Hole_13,3,26 ft 6 in.,19 in,Left Green
R2026556,59018,Round_2,Hole_13,4,19 in,,
R2026556,59018,Round_2,Hole_14,1,235 yds,125 yds,Right Intermediate
R2026556,59018,Round_2,Hole_14,2,112 yds,43 ft 10 in.,Right Green
R2026556,59018,Round_2,Hole_14,3,40 ft 3 in.,3 ft 10 in.,Left Green
R2026556,59018,Round_2,Hole_14,4,3 ft 10 in.,,
R2026556,59018,Round_2,Hole_15,1,268 yds,272 yds,Left Fairway
R2026556,59018,Round_2,Hole_15,2,246 yds,97 ft 4 in.,Left Rough
R2026556,59018,Round_2,Hole_15,3,94 ft 10 in.,3 ft 3 in.,Right Green
R2026556,59018,Round_2,Hole_15,4,3 ft 3 in.,,
R2026556,59018,Round_2,Hole_16,1,199 yds,55 ft 7 in.,Right Fairway
R2026556,59018,Round_2,Hole_16,2,55 ft 3 in.,3 ft 1 in.,Left Green
R2026556,59018,Round_2,Hole_16,3,3 ft 1 in.,,
R2026556,59018,Round_2,Hole_17,1,289 yds,207 yds,Left Fairway
R2026556,59018,Round_2,Hole_17,2,196 yds,36 ft 3 in.,Right Bunker
R2026556,59018,Round_2,Hole_17,3,44 ft 2 in.,7 ft 7 in.,Right Green
R2026556,59018,Round_2,Hole_17,4,7 ft 7 in.,,
R2026556,59018,Round_2,Hole_18,1,291 yds,189 yds,Left Fairway
R2026556,59018,Round_2,Hole_18,2,154 yds,35 yds,Left Fairway
R2026556,59018,Round_2,Hole_18,3,89 ft 11 in.,14 ft 8 in.,Right Green
R2026556,59018,Round_2,Hole_18,4,16 ft 9 in.,22 in,Right Green
R2026556,59018,Round_2,Hole_18,5,22 in,,
R2026556,59018,Round_3,Hole_1,1,285 yds,205 yds,Left Fairway
R2026556,59018,Round_3,Hole_1,2,208 yds,8 ft 6 in.,Right Green
R2026556,59018,Round_3,Hole_1,3,8 ft 6 in.,,
R2026556,59018,Round_3,Hole_2,1,304 yds,163 yds,Right Fairway
R2026556,59018,Round_3,Hole_2,2,159 yds,37 ft 6 in.,Left Intermediate
R2026556,59018,Round_3,Hole_2,3,42 ft 5 in.,4 ft 7 in.,Right Green
R2026556,59018,Round_3,Hole_2,4,4 ft 7 in.,,
R2026556,59018,Round_3,Hole_3,1,256 yds,126 yds,Right Fairway
R2026556,59018,Round_3,Hole_3,2,118 yds,29 ft 3 in.,Left Fairway
R2026556,59018,Round_3,Hole_3,3,27 ft 3 in.,2 ft 8 in.,Left Green
R2026556,59018,Round_3,Hole_3,4,2 ft 8 in.,,
R2026556,59018,Round_3,Hole_4,1,196 yds,44 ft 6 in.,Right Green
R2026556,59018,Round_3,Hole_4,2,40 ft 11 in.,7 ft 7 in.,Right Green
R2026556,59018,Round_3,Hole_4,3,9 ft 7 in.,2 ft 1 in.,Right Green
R2026556,59018,Round_3,Hole_4,4,2 ft 1 in.,,
R2026556,59018,Round_3,Hole_5,1,265 yds,243 yds,Right Rough
R2026556,59018,Round_3,Hole_5,2,131 yds,120 yds,Right Fairway
R2026556,59018,Round_3,Hole_5,3,119 yds,7 ft 1 in.,Right Green
R2026556,59018,Round_3,Hole_5,4,8 ft 3 in.,9 in,Right Green
R2026556,59018,Round_3,Hole_5,5,9 in,,
R2026556,59018,Round_3,Hole_6,1,277 yds,164 yds,Left Fairway
R2026556,59018,Round_3,Hole_6,2,167 yds,10 ft 10 in.,Right Green
R2026556,59018,Round_3,Hole_6,3,13 ft 2 in.,2 ft 0 in.,Right Green
R2026556,59018,Round_3,Hole_6,4,2 ft 0 in.,,
R2026556,59018,Round_3,Hole_7,1,293 yds,286 yds,Right Intermediate
R2026556,59018,Round_3,Hole_7,2,218 yds,75 yds,Right Fairway
R2026556,59018,Round_3,Hole_7,3,77 yds,5 ft 4 in.,Left Green
R2026556,59018,Round_3,Hole_7,4,5 ft 4 in.,,
R2026556,59018,Round_3,Hole_8,1,208 yds,25 ft 9 in.,Left Green
R2026556,59018,Round_3,Hole_8,2,26 ft 10 in.,11 in,Left Green
R2026556,59018,Round_3,Hole_8,3,11 in,,
R2026556,59018,Round_3,Hole_9,1,279 yds,123 yds,Right Fairway
R2026556,59018,Round_3,Hole_9,2,119 yds,23 ft 6 in.,Left Green
R2026556,59018,Round_3,Hole_9,3,23 ft 6 in.,,
R2026556,59018,Round_3,Hole_10,1,267 yds,209 yds,Right Bunker
R2026556,59018,Round_3,Hole_10,2,134 yds,79 yds,Left Fairway
R2026556,59018,Round_3,Hole_10,3,78 yds,8 ft 3 in.,Left Green
R2026556,59018,Round_3,Hole_10,4,8 ft 3 in.,,
R2026556,59018,Round_3,Hole_11,1,283 yds,315 yds,Right Fairway
R2026556,59018,Round_3,Hole_11,2,201 yds,117 yds,Left Fairway
R2026556,59018,Round_3,Hole_11,3,114 yds,12 ft 11 in.,Right Green
R2026556,59018,Round_3,Hole_11,4,11 ft 2 in.,21 in,Right Green
R2026556,59018,Round_3,Hole_11,5,21 in,,
R2026556,59018,Round_3,Hole_12,1,175 yds,40 ft 8 in.,Left Rough
R2026556,59018,Round_3,Hole_12,2,38 ft 1 in.,2 ft 11 in.,Left Green
R2026556,59018,Round_3,Hole_12,3,2 ft 11 in.,,
R2026556,59018,Round_3,Hole_13,1,283 yds,173 yds,Right Rough
R2026556,59018,Round_3,Hole_13,2,112 yds,64 yds,Left Intermediate
R2026556,59018,Round_3,Hole_13,3,69 yds,17 ft 8 in.,Right Green
R2026556,59018,Round_3,Hole_13,4,19 ft 7 in.,23 in,Left Green
R2026556,59018,Round_3,Hole_13,5,23 in,,
R2026556,59018,Round_3,Hole_14,1,245 yds,94 yds,Right Fairway
R2026556,59018,Round_3,Hole_14,2,93 yds,7 ft 2 in.,Right Green
R2026556,59018,Round_3,Hole_14,3,7 ft 2 in.,,
R2026556,59018,Round_3,Hole_15,1,280 yds,252 yds,Left Fairway
R2026556,59018,Round_3,Hole_15,2,261 yds,50 ft 0 in.,Right Green
R2026556,59018,Round_3,Hole_15,3,54 ft 3 in.,4 ft 2 in.,Left Green
R2026556,59018,Round_3,Hole_15,4,4 ft 2 in.,,
R2026556,59018,Round_3,Hole_16,1,205 yds,38 ft 6 in.,Right Fairway
R2026556,59018,Round_3,Hole_16,2,48 ft 5 in.,9 ft 8 in.,Right Green
R2026556,59018,Round_3,Hole_16,3,11 ft 8 in.,20 in,Right Green
R2026556,59018,Round_3,Hole_16,4,20 in,,
R2026556,59018,Round_3,Hole_17,1,304 yds,198 yds,Left Intermediate
R2026556,59018,Round_3,Hole_17,2,184 yds,88 ft 7 in.,Left Rough
R2026556,59018,Round_3,Hole_17,3,57 ft 1 in.,32 ft 5 in.,Left Green
R2026556,59018,Round_3,Hole_17,4,33 ft 4 in.,7 in,Right Green
R2026556,59018,Round_3,Hole_17,5,7 in,,
R2026556,59018,Round_3,Hole_18,1,294 yds,177 yds,Right Fairway
R2026556,59018,Round_3,Hole_18,2,149 yds,84 ft 7 in.,Left Fairway
R2026556,59018,Round_3,Hole_18,3,97 ft 9 in.,14 ft 4 in.,Left Green
R2026556,59018,Round_3,Hole_18,4,15 ft 4 in.,19 in,Left Green
R2026556,59018,Round_3,Hole_18,5,19 in,,
R2026556,59018,Round_4,Hole_1,1,295 yds,189 yds,Left Fairway
R2026556,59018,Round_4,Hole_1,2,181 yds,45 ft 5 in.,Right Fairway
R2026556,59018,Round_4,Hole_1,3,43 ft 6 in.,2 ft 5 in.,Left Green
R2026556,59018,Round_4,Hole_1,4,2 ft 5 in.,,
R2026556,59018,Round_4,Hole_2,1,304 yds,149 yds,Left Rough
R2026556,59018,Round_4,Hole_2,2,156 yds,24 ft 9 in.,Right Intermediate
R2026556,59018,Round_4,Hole_2,3,29 ft 11 in.,5 ft 5 in.,Right Green
R2026556,59018,Round_4,Hole_2,4,5 ft 5 in.,,
R2026556,59018,Round_4,Hole_3,1,267 yds,126 yds,Left Fairway
R2026556,59018,Round_4,Hole_3,2,136 yds,29 ft 4 in.,Right Rough
R2026556,59018,Round_4,Hole_3,3,35 ft 10 in.,6 ft 5 in.,Right Green
R2026556,59018,Round_4,Hole_3,4,7 ft 9 in.,12 in,Right Green
R2026556,59018,Round_4,Hole_3,5,12 in,,
R2026556,59018,Round_4,Hole_4,1,213 yds,8 ft 0 in.,Left Green
R2026556,59018,Round_4,Hole_4,2,9 ft 11 in.,19 in,Left Green
R2026556,59018,Round_4,Hole_4,3,19 in,,
R2026556,59018,Round_4,Hole_5,1,276 yds,261 yds,Left Fairway
R2026556,59018,Round_4,Hole_5,2,267 yds,37 ft 10 in.,Right Intermediate
R2026556,59018,Round_4,Hole_5,3,41 ft 4 in.,3 ft 1 in.,Left Green
R2026556,59018,Round_4,Hole_5,4,3 ft 1 in.,,
R2026556,59018,Round_4,Hole_6,1,302 yds,158 yds,Left Fairway
R2026556,59018,Round_4,Hole_6,2,157 yds,40 ft 11 in.,Right Green
R2026556,59018,Round_4,Hole_6,3,39 ft 6 in.,2 ft 10 in.,Left Green
R2026556,59018,Round_4,Hole_6,4,2 ft 10 in.,,
R2026556,59018,Round_4,Hole_7,1,287 yds,278 yds,Left Rough
R2026556,59018,Round_4,Hole_7,2,160 yds,118 yds,Right Rough
R2026556,59018,Round_4,Hole_7,3,104 yds,43 ft 11 in.,Right Rough
R2026556,59018,Round_4,Hole_7,4,46 ft 6 in.,3 ft 5 in.,Right Green
R2026556,59018,Round_4,Hole_7,5,3 ft 5 in.,,
R2026556,59018,Round_4,Hole_8,1,206 yds,7 ft 5 in.,Right Green
R2026556,59018,Round_4,Hole_8,2,7 ft 5 in.,,
R2026556,59018,Round_4,Hole_9,1,289 yds,121 yds,Left Intermediate
R2026556,59018,Round_4,Hole_9,2,136 yds,47 ft 0 in.,Right Green
R2026556,59018,Round_4,Hole_9,3,45 ft 8 in.,4 ft 5 in.,Right Green
R2026556,59018,Round_4,Hole_9,4,6 ft 0 in.,2 ft 0 in.,Right Green
R2026556,59018,Round_4,Hole_9,5,2 ft 0 in.,,
R2026556,59018,Round_4,Hole_10,1,299 yds,164 yds,Left Fairway
R2026556,59018,Round_4,Hole_10,2,162 yds,25 ft 2 in.,Right Intermediate
R2026556,59018,Round_4,Hole_10,3,40 ft 2 in.,17 ft 6 in.,Left Green
R2026556,59018,Round_4,Hole_10,4,20 ft 3 in.,3 ft 4 in.,Right Green
R2026556,59018,Round_4,Hole_10,5,3 ft 4 in.,,
R2026556,59018,Round_4,Hole_11,1,275 yds,317 yds,Right Fairway
R2026556,59018,Round_4,Hole_11,2,221 yds,96 yds,Right Fairway
R2026556,59018,Round_4,Hole_11,3,93 yds,14 ft 8 in.,Left Green
R2026556,59018,Round_4,Hole_11,4,16 ft 11 in.,2 ft 5 in.,Left Green
R2026556,59018,Round_4,Hole_11,5,2 ft 5 in.,,
R2026556,59018,Round_4,Hole_12,1,179 yds,9 ft 4 in.,Right Green
